"X.Plant_ID","Scientific_Name","Common_Name","Family","Genus","Species","Infraspecies","Native","CoC","Endemic","Persisting","Status_State","nwpl_ncne","State_Rank","Global_Rank","Habitat","Growth_Habit","Duration"
192,"Solidago sempervirens","northern seaside goldenrod","Asteraceae","Solidago","sempervirens","","Y",4,"N","Y","","FACW","S4","G5T5","Coastal dunes, edges of salt marshes, and other maritime habitats. It also occurs inland along large road sides and thickets near salt processing areas. It is spreading in these inland habitats.","Forb/herb","Perennial"
194,"Solidago squarrosa","stout goldenrod","Asteraceae","Solidago","squarrosa","","Y",7,"N","Y","","","S5","G4?","Thin dry forests and woodlands (including alvar and limestone types), shale and fine talus slopes, and roadsides.","Forb/herb","Perennial"
7820,"Solidago uliginosa var. uliginosa","bog goldenrod","Asteraceae","Solidago","uliginosa","var. uliginosa","Y",NA,"N","","","OBL","SNR","G5T5","","Forb/herb","Perennial"
197,"Solidago ulmifolia var. ulmifolia","elm-leaved goldenrod","Asteraceae","Solidago","ulmifolia","var. ulmifolia","Y",7,"N","Y","","","S5","G5","Usually dry to occasionally more mesic rocky deciduous forests, woodlands, forest edges, and bluffs. Mostly a forest or woodland species. Perhaps preferring calcareous soils.","Forb/herb","Perennial"
2225,"Sorghastrum nutans","Indian grass","Poaceae","Sorghastrum","nutans","","Y",6,"N","Y","","FACU","S5","G5","Ice and river scour shores of large rivers, roadsides, occasionally in fens, and open thickets.","Graminoid","Perennial"
3013,"Sparganium americanum","American bur-reed","Typhaceae","Sparganium","americanum","","Y",4,"N","Y","","OBL","S5","G5","Edges of lakes, ponds, and slow moving streams; channels in swamps, marshes, and rich fens; and marshes. This species generally occurs in shallow water on mucky soils.","Forb/herb","Perennial"
6689,"Sparganium chlorocarpum","green-fruited bur-reed","Typhaceae","Sparganium","chlorocarpum","","Y",4,"N","Y","","OBL","S5","","Edges of lakes, ponds, and slow moving streams; channels in swamps, marshes, and rich fens; and marshes. This species generally occurs in shallow water on mucky soils.","Herbaceous","Perennial"
3015,"Sparganium eurycarpum","giant bur-reed","Typhaceae","Sparganium","eurycarpum","","Y",4,"N","Y","","OBL","S5","G5","Edges of lakes, ponds, and slow moving streams; channels in swamps, marshes, and peatlands; and marshes. This species grows in shallow water and is often associated with large extensive marshes.","Forb/herb","Perennial"
2331,"Sphenopholis intermedia","slender wedge grass","Poaceae","Sphenopholis","intermedia","","Y",6,"N","Y","","FAC","S5","G5","Rich mesic to dry-mesic forests, fens and marshes. Perhaps more common in high pH sites. Populations are often small with plants widely scattered.","Graminoid",""
2213,"Sphenopholis nitida","shiny wedge grass","Poaceae","Sphenopholis","nitida","","Y",8,"N","Y","","UPL","S5","G5","","Graminoid","Perennial"
1876,"Spinulum annotinum","common bristly clubmoss","Lycopodiaceae","Spinulum","annotinum","","Y",5,"N","Y","","FAC","S5","G5T5?","Dry to mesic forests and forest edges. It does well in successional forests. It often grows in cool shaded sites but is not restricted to such habitats and ascends into the sub-alpine and alpine zones.","lycophyte","Perennial"
2752,"Spiraea alba var. alba","narrow-leaved meadowsweet","Rosaceae","Spiraea","alba","var. alba","Y",3,"N","Y","","FACW","S4","G5T5","Streamside meadows, swamps, wet forests, marshes, peatlands, wet thickets, forest openings, ditches, and thin soil over bedrock on exposed open rocky summits.","Shrub","Perennial"
2732,"Spiraea alba var. latifolia","broad-leaved meadowsweet","Rosaceae","Spiraea","alba","var. latifolia","Y",4,"N","Y","","FACW","S5","G5T5","Streamside meadows, swamps, wet forests, marshes, peatlands, wet thickets, forest openings, ditches, and thin soil over bedrock on exposed open rocky summits.","Shrub","Perennial"
6658,"Spiranthes cernua","nodding ladies’ tresses","Orchidaceae","Spiranthes","cernua","","Y",2,"N","Y","","FACW","S4","","","Herbaceous","Perennial"
6657,"Spiranthes lucida","shining ladies’ tresses","Orchidaceae","Spiranthes","lucida","","Y",4,"N","Y","","FACW","S5","","Rich fens and calcareous seepy habitats with thin soils. Does well in or on the edges of rivulets through fens which have marly rocky soils.","Herbaceous","Perennial"
2017,"Spiranthes ochroleuca","yellow ladies’ tresses","Orchidaceae","Spiranthes","ochroleuca","","Y",7,"N","Y","","","S5","G4","Dry to dry-mesic oak dominated forests and woodlands.","Forb/herb","Perennial"
2136,"Sporobolus cryptandrus","sand dropseed","Poaceae","Sporobolus","cryptandrus","","Y",7,"N","Y","","FACU","SNR","G5","","Graminoid","Perennial"
2216,"Sporobolus michauxianus","prairie cord grass","Poaceae","Sporobolus","michauxianus","","Y",7,"N","Y","","FACW","S5","G5","Upper edges of salt marshes, ice and river scour shores, exposed gravel bars in rivers, fresh water marshes, and lake shores.","Graminoid","Perennial"
2204,"Sporobolus neglectus","small dropseed","Poaceae","Sporobolus","neglectus","","Y",1,"N","Y","","FACU","S5","G5","","Graminoid","Annual"
2271,"Sporobolus vaginiflorus var. vaginiflorus","poverty dropseed","Poaceae","Sporobolus","vaginiflorus","var. vaginiflorus","Y",0,"N","Y","","","S5","G5","Roadsides, disturbed sites, and waste places. Common on road edges adjacent to traffic.","Graminoid","Annual"
1732,"Stachys hispida","hispid hedge nettle","Lamiaceae","Stachys","hispida","","Y",3,"N","Y","","FACW","S4","G5","","Forb/herb","Perennial"
3019,"Staphylea trifolia","bladdernut","Staphyleaceae","Staphylea","trifolia","","Y",7,"N","Y","","FAC","S5","G5","Rocky forests, rock outcrops, thin soils on exposed calcareous bedrock, banks of forested streams, and mesic forests (particularly floodplain forests) and thickets. Prefers dry to mesic highly calcareous sites but when in rocky forested sites it may not be as strong of a calciphile.","Tree, Shrub","Perennial"
749,"Stellaria longifolia","long-leaved starwort, long-leaved stitchwort","Caryophyllaceae","Stellaria","longifolia","","Y",4,"N","Y","","FACW","S5","G5","","Forb/herb","Perennial"
1794,"Streptopus lanceolatus","rose twisted stalk, rose mandarin","Liliaceae","Streptopus","lanceolatus","","Y",8,"N","Y","","FACU","S5","G5","Cool mesic hardwood and hardwood-coniferous forests. Most common in the coolest and more northern parts of New York.","Herbaceous","Perennial"
6563,"Strophostyles helvola","annual woolly bean","Fabaceae","Strophostyles","helvola","","Y",2,"N","Y","","FAC","S5","","","Herbaceous","Annual"
2500,"Stuckenia pectinata","Sago pondweed","Potamogetonaceae","Stuckenia","pectinata","","Y",2,"N","Y","","OBL","S5","","Shallow water of ponds, lakes and slow moving streams.","Forb/herb",""
706,"Symphoricarpos albus var. albus","common snowberry","Caprifoliaceae","Symphoricarpos","albus","var. albus","Y",8,"N","Y","","FACU","S4","G5T5","Dry thin rocky forests and woodlands.","Subshrub, Shrub","Perennial"
508,"Symphyotrichum cordifolium","heart-leaved aster","Asteraceae","Symphyotrichum","cordifolium","","Y",4,"N","Y","","","S5","G5","Thin forests, woodlands, edges of forests, trails and paths in forests, rocky slopes, and disturbed soils. Perhaps its preferred habitat is along edges of forests where it gets a lot of light but herbaceous competition is minimal.","Forb/herb","Perennial"
506,"Symphyotrichum ericoides var. ericoides","heath aster","Asteraceae","Symphyotrichum","ericoides","var. ericoides","Y",1,"N","Y","","FACU","S5","G5","","Forb/herb","Perennial"
467,"Symphyotrichum laeve var. laeve","smooth aster","Asteraceae","Symphyotrichum","laeve","var. laeve","Y",2,"N","Y","","FACU","S5","G5T5","Dry rocky forested slopes, woodlands, edges of forests, roadsides, occasionally fields, and thickets. Does particularly well in calcareous soils.","Forb/herb","Perennial"
452,"Symphyotrichum lanceolatum var. lanceolatum","lance-leaved aster","Asteraceae","Symphyotrichum","lanceolatum","var. lanceolatum","Y",1,"N","Y","","FACW","S5","G5TNR","Floodplain forests and thickets, successional fields, wet forests, swamps, stream banks, roadsides, and ditches. A vigorous spreader this species is quite weedy and has long rhizomes that can form large clonal patches. It grows in a variety of habitats from dry to wet and from open to shaded.","Forb/herb","Perennial"
425,"Symphyotrichum lateriflorum","calico aster","Asteraceae","Symphyotrichum","lateriflorum","","Y",0,"N","Y","","FAC","S5","G5T5","Successional fields, roadsides, woodlands, openings in forests, disturbed areas, and less frequently on stream banks and in swamps.","Forb/herb","Perennial"
409,"Symphyotrichum lowrieanum","Lowrie’s aster","Asteraceae","Symphyotrichum","lowrieanum","","Y",4,"N","Y","","","S4","G3G5Q","Dry rocky forested slopes, edges of forests, and occasionally fields. This species resembles S. cordifolium although it is distinct and is much less frequent than S. cordifolium. Symphyotrichum lowrieanum perhaps prefers more calcareous, drier, and more open habitats than S. cordifolium.","Forb/herb","Perennial"
6960,"Symphyotrichum novae-angliae","New England aster","Asteraceae","Symphyotrichum","novae-angliae","","Y",1,"N","Y","","FACW","S5","","Successional fields, roadsides, and waste places. Frequently in dry to mesic sites and less frequently in wetter soils.","Herbaceous","Perennial"
438,"Symphyotrichum patens var. patens","common late purple aster","Asteraceae","Symphyotrichum","patens","var. patens","Y",6,"N","Y","","","S4","G5T5","Rocky summits, woodlands, and dry rocky forested slopes. A southern species with us mostly in warmer and southern parts of NY.","Forb/herb","Perennial"
429,"Symphyotrichum pilosum var. pilosum","frostweed aster","Asteraceae","Symphyotrichum","pilosum","var. pilosum","Y",0,"N","Y","","FACU","S5","G5T5","Roadsides, successional fields, pastures, waste places, and disturbed areas. A weedy species very commonly along roads and in disturbed soils.","Forb/herb","Perennial"
440,"Symphyotrichum pilosum var. pringlei","Pringle’s aster","Asteraceae","Symphyotrichum","pilosum","var. pringlei","Y",0,"N","Y","","FACU","S4","G5T5","Dry successional fields, utility line cuts, edges of forested areas, and roadsides. Compared to the typical variety, var. pringlei grows in drier sites with less herbaceous competition, and more often is in more native type habitats.","Forb/herb","Perennial"
6961,"Symphyotrichum praealtum","willow-leaved aster","Asteraceae","Symphyotrichum","praealtum","","Y",8,"N","Y","","FACW","S5","","","Herbaceous","Perennial"
441,"Symphyotrichum prenanthoides","crooked-stemmed aster","Asteraceae","Symphyotrichum","prenanthoides","","Y",3,"N","Y","","FAC","S5","G4G5","Swamps, wet ditches, thickets, stream banks and gravel bars, and seepage areas. Usually in wet to wet-mesic soil or soils that are seasonally wet. Often with some amount of canopy cover although most robust in open sites.","Forb/herb","Perennial"
428,"Symphyotrichum puniceum var. puniceum","purple-stemmed aster","Asteraceae","Symphyotrichum","puniceum","var. puniceum","Y",4,"N","Y","","OBL","S5","G5T5","Swamps, marshes, fens, wet thickets, stream banks, and ditches. A common aster of various wetland types and usually not too weedy.","Forb/herb","Perennial"
6962,"Symphyotrichum tradescantii","Tradescant’s aster","Asteraceae","Symphyotrichum","tradescantii","","Y",9,"N","Y","","FACW","S4S5","","","Herbaceous","Perennial"
444,"Symphyotrichum urophyllum","arrow-leaved aster","Asteraceae","Symphyotrichum","urophyllum","","Y",1,"N","Y","","","S5","G4G5","Successional fields, openings in forests, and roadsides. Almost entirely a field species/ Late in the season its white panicles can easily be spotted poking above the other herbaceous vegetation.","Forb/herb","Perennial"
131,"Symplocarpus foetidus","skunk cabbage","Araceae","Symplocarpus","foetidus","","Y",5,"N","Y","","OBL","S5","G5","Seepage springs and slopes, swamps, and wet floodplain forests.  Symplocarpus foetidus is common in a variety of shaded wetlands although it does have a preference for cold seepage areas and mucky soils.","Forb/herb","Perennial"
73,"Taenidia integerrima","yellow pimpernel","Apiaceae","Taenidia","integerrima","","Y",7,"N","Y","","","S5","G5","Thin forests, non weedy clearings and forest openings, rims of ravines, and shale talus slopes. The soils are often dry, rocky, and calcareous.  This species appears to need a lot of light to flower and become vigorous although it does not do well with herbaceous competition.  It also is much more abundant in calcareous regions.  Its habitat preferences are similar to Zizia aptera except perhaps for the preferences for calcareous sites.","Forb/herb","Perennial"
3026,"Taxus canadensis","Canada yew, American yew","Taxaceae","Taxus","canadensis","","Y",9,"N","Y","","FACU","S5","G5","Cool mesic to wet-mesic hardwood to mixed coniferous-hardwood forests, shaded talus slopes, and hummocks in swamps. Highly prized by deer and in areas with an overpopulation of deer becoming restricted to steep slopes and tops of boulders that are inaccessible to deer browse.","Shrub","Perennial"
1723,"Teucrium canadense","American germander","Lamiaceae","Teucrium","canadense","","Y",4,"N","Y","","FACW","S5","G5T5","Floodplain forests, alluvial thickets, edges of streams, and sand and gravel bars in streams. Sometimes somewhat weedy.","Forb/herb","Perennial"
6284,"Thalictrum dioicum","early meadow rue","Ranunculaceae","Thalictrum","dioicum","","Y",7,"N","Y","","FACU","S5","","Mesic hardwood forests and forest edges in thin to deep often calcareous or circumneutral soils.","Herbaceous","Perennial"
2552,"Thalictrum pubescens","tall meadow rue","Ranunculaceae","Thalictrum","pubescens","","Y",4,"N","Y","","FACW","S5","G5","Rich fens, stream banks, swamps, marshes, and wet thickets.","Forb/herb","Perennial"
2560,"Thalictrum revolutum","skunk meadow rue","Ranunculaceae","Thalictrum","revolutum","","Y",8,"N","Y","","FAC","S5","G5","Dry to dry-mesic openings in forests, forest edges, pine barrens, rocky open areas, dirt roadsides, and thickets.","Forb/herb","Perennial"
2568,"Thalictrum thalictroides","rue anemone","Ranunculaceae","Thalictrum","thalictroides","","Y",7,"N","Y","","FACU","S5","G5","Hardwood forests, forest edges, openings in forests, edges of forested dirt roads on mid to upper slopes and usually in thin dry-mesic coarse grained or rocky circumneutral to calcareous soils.","Forb/herb","Perennial"
3031,"Thelypteris palustris var. pubescens","marsh fern","Thelypteridaceae","Thelypteris","palustris","var. pubescens","Y",4,"N","Y","","FACW","S5","G5T5","Marshes, rich fens, and swamps; edges of ponds, lakes, and streams; and ditches and open wet thickets.","Fern","Perennial"
